# ObsMCLauncher MOD翻译文件
# 格式：curseforge_id|mod_ids|chinese_name|abbr
# 数据来源：mcmod百科 + HMCL + PCL2 融合
#
|reachdisplaymod|Reach Display Mod|
reach-fix|reachfix|ReachFix|
Reacharound|reacharound|Reacharound|
react|react|React|
reactor-turbines-mod-for-ic2|reactor_turbines|Reactor Turbines Mod for IC2|RTM
ready-player-fun|readyplayerfun|Ready Player Fun|
reagenchant||Reagenchant|
|real-arrow-tip|Real Arrow Tip|
real-filing-reborn-cabinet-based-item-storage|realfilingreborn|Real Filing Reborn - Cabinet Storage|
real-seasons|realseasons|Real Seasons|
real-time-clock|realtimeclock|Real Time Clock|
real-time-mod|realtimemod|Real Time Mod|
real-worlds|real_worlds|Real Worlds|
realtimescale|realtimescale|RealTimeScale|
realism-thirst|thirst|Realism Thirst|
realistic-block-physics|rbp|Realistic Block Physics|
realistic-cobwebs|cobwebs|Realistic Cobwebs|
realistic-computers|realisticcomputers|Realistic Computers|
realistic-explosion-physics|rep|Realistic Explosion Physics|
realistic-fire-spread|realisticfirespread|Realistic Fire Spread|
realistic-mobs|realistic-mobs|Realistic Mobs|
realistic-nametag|realisticnametag|Realistic Nametag|
realistic-night-vision|realisticnightvision|Realistic Night Vision|
realistic-physics|realisticphysics|Realistic Physics|
realisticsleep|realisticsleep|Realistic Sleep|
|rstamina|Realistic Stamina|
realistic-terrain-generation-community||Realistic Terrain Generation Community|
realistic-torches-roa-edition|realistictorches|Realistic Torches: RoA Edition|
realisticclouds|realisticclouds|RealisticClouds|RC
reality-check-real-life-timer|reality_check|Reality Check|
realm-rpg-creep-crop|realmrpg_creep|Realm RPG: Creep & Crop|
realm-rpg-dragon-wyrms|realmrpg_wyrms|Realm RPG: Dragon Wyrms|
realm-rpg-fallen-adventurers|realmrpg_skeletons|Realm RPG: Fallen Adventurers|
realm-rpg-imps-demons|realm_rpg_imps_demons,realmrpg_demons|Realm RPG: Imps & Demons|
pots-and-mimics-rpg|pots_and_mimics_rpg|Realm RPG: Pots & Mimics|
realm-rpg-quests-rewards|realmrpg_quests|Realm RPG: Quests & Rewards|
nocubes-sea-dwellers|seadwellers|Realm RPG: Sea Dwellers|
realms-button-remover|realmsbuttonremover,realmsfix|Realms Button Remover|
no-realms-button|norealmsbutton|Realms按钮移除|
reaper|reaper|Reaper|
rebalanced-enchanting|rebalancedenchanting|Rebalanced Enchanting|
rebind-narrator|rebind_narrator|Rebind Narrator|
rebindallthekeys|rebind_all_the_keys|RebindAllTheKeys|
|rebindmykeys|RebindMyKeys|
reblured|reblured|Reblured|
recall|recall|Recall|
recall-staffs|recallstaffs|Recall Staffs|
|recallhealth|RecallHealth|
receiver-mod|rm|Receiver Gun Mod|
rechiseled|rechiseled|Rechiseled|
|rechiseled_bookshelves|Rechiseled Bookshelves|
rechiseled-ae2|rechiseledae2|Rechiseled: AE2|
|mr_rechiseled_buildersdelight|Rechiseled: Builder's Delight|
rechiseled-chipped|rechiseled_chipped|Rechiseled: Chipped|
rechiseled-create|rechiseled_create,rechiseledcreate|Rechiseled: Create|
|RecipeBook|Recipe Book|
|bookmasscraft|Recipe Book Mass Craft|
recipe-book-is-pain|recipe-book-is-pain,recipe_book_is_pain|Recipe Book is Pain|RBIP
recipe-enhancements|recipe_enhancements|Recipe Enhancements|RE
recipe-essentials-forge-fabric|recipeessentials|Recipe Essentials|
recipe-gui|recipe_gui|Recipe GUI / CraftTweaker GUI|
recipe-generator|recipe_generator|Recipe Generator|
recipe-machine-stages-zs-js|recipemachinestage|Recipe Machine Stages ZS/JS|RMS
|recipemaker|Recipe Maker|
recipe-printer|recipeprinter|Recipe Printer|
recipe-reshaper|recipe_reshaper|Recipe Reshaper|
recipe-unlocker|recipe-unlocker|Recipe Unlocker|
|recipecooldown|RecipeCooldown|
reciperemover|reciperemover|RecipeRemover|
recipes-library|recipes_lib|Recipes Library|
recipes-and-more|recipes_and_more|Recipes and More|
|recipes|Recipes+|
reckless-drilling|reckless|Reckless Drilling|
recoil-shotgun|shotgunmod|Recoil Shotgun|
|worldbordercolor|Recolorable World Border|
record-days-survived|record_days_survived|Record Days Survived|
recrafted-creatures|recrafted_creatures|Recrafted Creatures|
mts-iv-recurring-air-war|rainairwar|Recurring Air War|RAW
recursive-resources|recursiveresources|Recursive Resources|
red-core|redcore|Red Core|
chemcraft-core|redgear_core|Red Gear Core|
red-pandas|redpandas|Red Pandas|
red-power|red_power|Red Power|
steve-anomaly|anomaly|Red's Anomaly / The Anomaly|
reds-better-biomes-fabric-forge|vanillabetterbiomes|Red's Better Biomes|
reds-more-structures|redmorestructure,reds_morestructures_mr|Red's More Structures|
redlib|redlib|RedLib|
redlink-wireless-redstone-control|redlink|RedLink: Wireless Redstone Control|
redwolf-music-expansion|redwolf_music_mod|RedWolf's Music Expansion|
reddens-stone-lanterns|reddensstonelantern,reddensstonelanterns|Redden的石灯笼|
reden|reden|Reden|
redes-coins|redes_coins,redescoins|Rede的硬币|RC
redirected|redirected|Redirected|
redstone-armoury-minus-thermal|RArm|Redstone Armoury Minus Thermal|RAMT
redstone-clock|redstone_clock|Redstone Clock|
redstone-clock|redstoneclock|Redstone Clock - 已失效|
|reapi|Redstone Energy API|REAPI
redstone-flux|redstoneflux|Redstone Flux API|RFAPI
redstone-igniter|redstoneigniter|Redstone Igniter|
rsj|rsjukeboxes|Redstone Jukeboxes|
redstone-lamps-plus|rslamps_plus|Redstone Lamps Plus|
|ye|Redstoneer Villager|
reducedloot|reducedloot|Reduced Loot|
reduced-music-delay|rmd|Reduced Music Delay|
reducedores|reducedores|Reduced Ores|
reds-stagger-parry|staggered|Redxzy's Parry & Stagger|
redyeable|redyeable|Redyeable|
redyed|redyed|Redyed|
reef-redux|reefredux|Reef Redux|
reeses-sodium-options|reeses-sodium-options,reesessodiumoptions|Reese的钠视频界面|RSO
|regeneratelootmod|Refill Chests|
|refined_advancements_mr|Refined Advancements|
refined-avaritia|refined_avaritia|Refined Avaritia|
refined-exchange|refinedexchange|Refined Exchange|
refined-polymorphism|refinedpolymorph|Refined Polymorphism|
refined-proxy|refinedproxy|Refined Proxy|
refined-storage-curios-integration|refinedstorage_curios_integration|Refined Storage - Curios Integration|
refined-storage-quartz-arsenal|refinedstorage_quartz_arsenal|Refined Storage - Quartz Arsenal|
refined-storage-trinkets-integration|refinedstorage_trinkets_integration|Refined Storage - Trinkets Integration|
refined-storage-fluxified|refstoragefluxified|Refined Storage Fluxified|
|powerless_refinedstorage|Refined Storage: Powerless Addon|
refined-types|refinedtypes|Refined Types|
reflex-antilag|reflex|Reflex AntiLag|
refooled|refooled|Refooled|
|reforged|Reforged|
tiered-forge|tiered|Reforged / Tiered|
|reforged_fabric_api|Reforged Fabric API|
reforgium|reforgium|Reforgium|
refreshdisplaylists|redisplaylist|RefreshDisplayLists|
regex-search|re_search|Regex Search|
regional-chat|regionalchat|Regional Chat|
regional-water|regionalwater|Regional Water|
|registrate,registrate-fabric|Registrate|
registrator|registrator|Registrator|
|registry-helper-lib|Registry Helper Lib|
regius|regius|Regius|
regrown|mr_regrown|Regrown|
reignited-hud|reignitedhud|Reignited HUD|
reimagined-world-menu|reimaginedmenus|Reimagined World Menu|
|rh|Reinforced HeadhunterEX|
|reiminimap|Rei的小地图|
relicex|relicex|RelicEx|
relics-rpg|relics_rpgs|Relics (RPG Series)|
relics-and-alchemy|relics_and_alchemy|Relics And Alchemy|
relics-in-chaos|relics_in_chaos|Relics in Chaos|
rac-compat|raccompat|Relics: Alex's Caves Compat|
ram-compat|ram_compat|Relics: Alex's Mobs Compat|
rar-compat|rarcompat|Relics: Artifacts Compat|
relics-vivid-light-addon|relics_vivid_light|Relics: Vivid Light Addon|
relictium|relictium|Relictium|
reliquified-ars-nouveau|reliquified_ars_nouveau|Reliquified Ars Nouveau|
reliquified-l-ender-s-cataclysm|reliquified_lenders_cataclysm|Reliquified L_Ender 's Cataclysm|
reliquified-twilight-forest|reliquified_twilight_forest|Reliquified Twilight Forest|
|rmid|Remake My IDs|RMID
remnant-bosses|remnant_bosses|Remnant Bosses|
remorphed|remorphed|Remorphed|
remote-gui-opener-forge|remoteguiopener|Remote GUI Opener|
|remote_player_waypoints_for_xaero|Remote Player Waypoints for Xaero's Map|
remove-base-origins|remove_base_origins|Remove Base Origins|
remove-mouseover-highlight|rmh|Remove Mouseover Highlight|
remove-purpleprison-ads|removepurpleprison|Remove PurplePrison Ads|
remove-terralith-intro-message|cancel_terralith|Remove Terralith Intro Message|
removehud|removehud|RemoveHUD|
removehudbutnothand|removehudbutnothand|RemoveHUDbutNotHand|
renhider|renhider|RenHider|
renaissance-core|renaissance_core|Renaissance Core|
|rend|Rend|
render-360|render360|Render 360|
|render-layer-trans|Render Layer Transformer|
|RenderPlayerAPIEnhancer|Render Player API Enhancer|
renderjs|renderjs|RenderJS|
renderlib|renderlib,rl|RenderLib|RL
renderscale|renderscale|RenderScale|
rendertypecache|rendertypecache|RenderTypeCache|
renewable-spore-blossoms|renewablesporeblossoms|Renewable Spore Blossoms|
rensumo_enchanted_books_addition|rensumo_enchanted_books_addition|Rensumo 的附魔书附加包|REBA
repair-amulet|repair_amulet|Repair Amulet|
|repairable_disc_11|Repairable Disc 11|
repeatable-trial-vaults|repeatable_trial_vaults|Repeatable Trial Vaults|
|repeatersound|Repeater Sound|
replant-swamp-trees|replantswamp|Replant Swamp Trees|
replant-swamp-trees|replantswamptrees|Replant Swamp Trees - 仅有老旧的|
replant-it|auto_replant|Replant it!|
replanter|replanter|Replanter|
replanter-plus|replanter-plus|Replanter Plus|
|replayfps|Replay FPS|
replay-mod-for-forge|replaymod|Replay Mod for Forge|
replay-voice-chat|replayvoicechat|Replay Voice Chat|
replaymod-for-forge-reborn|replaymod|Replay for Forge Reborn|
replication|replication|Replication|
replication-ae2-bridge|rep_ae2_bridge|Replication AE2 Bridge|
repurpose|repurpose|Repurpose|
repurposed-structures-create-dynamic-village|repurposed_structures_dynamicvillage_compat|Repurposed Structures - Create: Dynamic Village Compat|
requesting-interface|irequesting|Requesting Interface|
requious-frakto|requious|Requious Frakto|ReF
rereskillable|rereskillable|Rereskillable|
rereskillable-rereforked|rereskillablerereforked|Rereskillable Rereforked|
resclone|resclone|Resclone|
|reset-keys-confirmation-screen|Reset Keys Confirmation Screen|
resistance-balancer|resistance_balancer|Resistance Balancer|
resizing-potion|resize|Resizing Potion|
reskillable|reskillable|Reskillable|
reskillable-psi-compat|rspcompat|Reskillable PSI Compat|
rereskillable-reborn|reskillable|Reskillable Reborn|
reskillable-reimagined|reskillable|Reskillable Reimagined|
reskillable-fork|reskillable|Reskillable(Fork)|
|resounding|Resounding|
resource-backpacks|resource_backpacks|Resource Backpack's|
resource-chickens|resourcechickens|Resource Chickens|
resource-config-api|resourceconfigapi|Resource Config API|
resource-explorer|resource_explorer|Resource Explorer|
resource-ghouls|resource_ghouls|Resource Ghouls|
resource-library|resourcelibrary|Resource Library|
resource-pack-overrides|resourcepackoverrides|Resource Pack Overrides|RO
resource-pack-tweaks|res_tweaks|Resource Pack Tweaks|
resource-pandas|resourcepandas|Resource Pandas|
resourcepackcached|rpc|ResourcePackCached|RPC
|resourcefulblocksounds|Resourceful Block Sounds|
resourceful-config|resourcefulconfig|Resourceful Config|
resourceful-lib|resourcefullib|Resourceful Lib|
vanilla-plus-resourceful-tools|resourceful_tools|Resourceful Tools|
resourcify|resourcify|Resourcify|
respackopts|respackopts|Respackopts|
respawn|respawn|Respawn|
respawn-obelisks|respawnobelisks|Respawn Obelisks|
respawning-structures-forge-fabric|respawningstructures|Respawning Structures|
respect-my-trims|respectmytrims|Respect My Trims|
respite-creators-fabric|respitecreators|Respite Creators|
responsive-shields|responsive-shields|Responsive Shields|
|ressourcepackcommand|RessourcePackCommand|
restapi|restapi|RestApi|
restart-server|restart-server|Restart Server|
restored-earth|restored_earth|Restored Earth|
restriction|restriction|Restriction|
restrictions|restrictions|Restrictions|
retraining|retraining|Retraining|
|retrocommands|Retro Commands|
retro-damage-indicators|retrodamageindicators|Retro Damage Indicators|
retro-pet-items|retropetitems|Retro Pet Items|
retro64|retro64|Retro64|
retrobees|retrobees|RetroBees|
|return_dirt_background|Return Dirt Background|
reusable-rockets|reusable_rockets|Reusable Rockets|
revamped-phantoms|revamped_phantoms|Revamped Phantoms|
|revamped_piles|Revamped Piles|
revamped-shipwrecks-mod|revamped_shipwrecks|Revamped Shipwrecks|
|evampedtrades|Revamped Trades|
revampedwolf|revampedwolf|RevampedWolf|
revelationary|revelationary|Revelationary|
revelationaryjs|revjs|Revelationary JS|RevJS
revised-phantoms|revised_phantoms|Revised Phantoms|
hardcore-revive-mod|hardcore-revive-mod|Revivable Hardcore Players|
revival-orb|revivalorb|Revival Orb|
revolt-of-the-mobs|rotm|Revolt of the Mobs|
revolution|revolution|Revolution|
revoted-wildfire|revotedwildfire|Revoted: Wildfire|
rewithered|rewithered|Rewithered|
reworked-phantoms|reworkedphantoms|Reworked Phantoms|
rekusaeater|rekusaeater|Re艹|
rftools-continuation|rftools|Rftools Continuation|
rhizo|rhizo|Rhizo|
rhodonite-tools-armour|rhodonite|Rhodonite|
ribbits|ribbits|Ribbits|
|ribbits_croaks|Ribbits: Croaks|
ribes-adventures|ribes_adventures|Ribes Adventures|
ribs-panning|ribspanning|Ribs Panning|
richards-coffee-tea-mod|teamod|Richard's Coffee and Tea Mod|
|rm_portalgun|Rick & Mortys Portal Gun|
|ridespide|Ride Spiders|
rideableravagers|rideableravagers|Rideable Ravagers|
rideablepolarbears|rideablepolarbears|RideablePolarBears|
rediculous-ore-generation|better_ore_generation|Ridiculous Ore Generation|
ridiculous-world|RidiculousWorld|Ridiculous World|
|long_pickaxes|Ridiculously Long Pickaxes|
riding-utilities|javafml|Riding Utilities|
rift|rift|Rift|
rift-mod-list|riftmodlist|Rift Mod List|
riftlin|riftlin|Riftlin|
riftstorm-rpg|riftstorm_rpg|Riftstorm RPG|
right-click-get-crops|right_click_get_crops|Right Click, Get Crops|
|rightproperguiscale|Right Proper GUI Scale|
rightclickharvest|rightclickharvest|RightClickHarvest|
rigoranthus-emortis|rigoranthusemortisreborn|Rigoranthus Emortis Reborn|
rikmulds-core-mod|corerm|Rikmulds Core Mod|
|ringlesgunturret|Ringle's Gun Turret|
ripples-of-the-past|jojo|Ripples of the Past|RotP
ripples-of-the-past||Ripples of the Past - 最新版|
|rotp_extra_dg|Ripples of the Past: Extra Stands Addon|
|rotp_mwp|Ripples of the Past: Mobs With Powers Addon|
rise-of-the-animagus|morphspellpack|Rise of the Animagus|
|ModLoader|Risugami's ModLoader|RML
ritchies-projectile-library|ritchiesprojectilelib|Ritchie's Projectile Library|RPL
ritual-enchanting|ritualenchanting|Ritual Enchanting|
river-redux|riverredux|River Redux|
river-treasures|river_treasures|River Treasures|
rndtp|rndtp|RndTp|
roadarchitect|roadarchitect|RoadArchitect|
roadrunner|roadrunner|RoadRunner|
roads-and-roofs-tfc|rnr|Roads and Roofs TFC|
|roadworks|Roadworks|
roamers|roamers|Roamers|
robs-floating-islands|robs_floating_islands|Rob's Floating Islands|
roberts-building-pack|roberts_building_pack,robertsbuildingpack|Robert的建筑扩展包|RBP
roberts-game-tweaks|roberts_game_tweaks,robertsgametweaks|Robert的游戏调整|RGT
robinhood|robinhood|Robin Hood|
robinhood|robinhood|Robin Hood - 已失效|
robins-ruby-mod|ruby_mod|Robins Ruby Mod|
robotic-parts-first-aid-compat||Robotic Parts & First Aid Compat|
rockn-roller|itemscroller|Rock'n Roller|RR
rocket-connector|rocketconnector|Rocket Connector|
rocket-mons|rocket_mons|Rocket Mons [Cobblemon] / Just Celesteela|
rocket-squids|rocketsquidsft|Rocket Squids|
rocksalt|rocksalt|Rocksalt|
rockycore|rockycore|RockyCore|RC
rogues-and-warriors|rogues,rogues_and_warriors|Rogues & Warriors (RPG Series)|
roid-tweaker|roidtweaker|Roid's Tweaker|
rollable|rollable|Rollable|
rolling-down-in-the-deep|rolling_down_in_the_deep|Rolling Down in the Deep|
roman-weaponary|roman_weaponary|Roman Weaponary|
|romantictp|Romantic Tp|
ron-settings|ronsettings|Ron Settings|
roomopolis|roomopolis|Roomopolis|
roost-2-flying-higher|roost2|Roost 2: Flying Higher|
roost-re-hatched|roost|Roost Re-hatched|
roost-ultimate|chicken_roost|Roost Ultimate|
roots-classic-fabric|rootsclassic|Roots Classic (Fabric)|
ropes|AS_Ropes|Ropes+|
rosatech|rosatech|RosaTech|
rose-gold-equipment|rosegoldequipment|Rose Gold Equipment|
rotn-tweaker|rotntweaker|RotN Tweaker|
|rotp_waytoheaven|RotP：天堂之路附属|
ripples-of-the-past-made-in-heaven-addon|rotp_mih|RotP：天堂制造附属|
ripples-of-the-past-c-moon-addon|rotp_cm|RotP：新月附属|
rotp-stone-legacy|stone_legacy|RotP：暗之遗物|
ripples-of-the-past-killer-queen-addon|jojo|RotP：杀手皇后附属|
ripples-of-the-past-bad-company-addon|rotp_zbc|RotP：极恶中队附属|
ripples-of-the-past-mandom-addon|rotp_mandom|RotP：男人领域附属|
|rotp_zwa|RotP：白色相簿附属|
rotp_whitesnake|rotp_whitesnake|RotP：白蛇附属|
ripples-of-the-past-hermit-purple-addon|rotp_zhp|RotP：紫色隐者附属|
|decorations|Rotarism Decorations|
rotatable-blocks|rotatableblocks|Rotatable Blocks|
rotom-phone-cobblemon|rotom_phone|Rotom Phone Cobblemon|
rotted-forge|rotted|Rotted|
rotten-eggs|rotteneggs|Rotten Eggs|
rotten-piglins-mod|rotten_piglins|Rotten Piglins|
rough-tweaks-revamped|roughtweaks|Rough Tweaks Revamped|
|roughly-enough-characters|Roughly Enough Characters|RECh
reid|jeid|Roughly Enough IDs|REID
roughly-enough-input-methods|roughlyenoughinputmethods|Roughly Enough Input Methods|REIM
roughly-enough-items-server-component|roughlyenoughitems_servercomponent|Roughly Enough Items Server Component|REI-SC
roughly-enough-loot-tables|roughly_enough_loot_tables|Roughly Enough Loot Tables|
roughly-enough-resources|roughlyenoughresources|Roughly Enough Resources|RER
roughly-enough-trades|roughly_enough_trades|Roughly Enough Trades|RET
roughly-searchable|roughlysearchable|Roughly Searchable|
roundabout-the-jojo-mod|roundabout|Roundabout: The JoJo Mod|
routerrebornlib|routerrebornlib|RouterReborn Lib|
royal-variations|royalvariations|Royal Variations|
|royge|Royge: Rainbow Dimension|
|rozhud|RozHUD|
rpgdifficulty|rpgdifficulty|RpgDifficulty|
rpgskillable|rpgskillable|RpgSkillable|
rpgz|rpgz|RpgZ|
rug|rug|Rug|
ruined-equipment|ruined_equipment|Ruined Equipment|
ruined-lighthouse|ruined_lighthouse|Ruined Lighthouse|
rune-craft|runecraft|Rune Craft|
runelic|runelic|Runelic|
runesword|runesword|Runesword|
runic|runic|Runic|
runic-inscription|runicinscription|Runic Inscription|
runic-items|runic_items|Runic Items|
runiclib|tipsylib|RunicLib/TipsyLib|
|sha1runtime|Runtime Hash Updater|
rupters-figure-mod-doors|figure|Rupters Figure Mod|
russian-dream|russian_dream|Russian Dream (Immersive Vehicles)|
|russianmetro|Russian Metro Addon|RMA
rustic-bop-woods|rusticbopwoods|Rustic BOP Woods|
rustic-engineer|rustic_engineer|Rustic Engineer|
